id,temp,ph,substrate,yield,kcat_base,Km_base,enzyme_type
GUN15_ORYSJ,70.0,6.0,Xylan,0.0335,0.17,26.86,EG
GUN15_ORYSJ,70.0,7.0,Xylan,0.0146,0.17,26.86,EG
GUN15_ORYSJ,70.0,8.0,Xylan,0.0038,0.17,26.86,EG
GUN15_ORYSJ,30.0,4.0,Bagasse,0.088,0.17,26.86,EG
GUN15_ORYSJ,30.0,5.0,Bagasse,0.0835,0.17,26.86,EG
GUN15_ORYSJ,30.0,6.0,Bagasse,0.0594,0.17,26.86,EG
GUN15_ORYSJ,30.0,7.0,Bagasse,0.0285,0.17,26.86,EG
GUN15_ORYSJ,30.0,8.0,Bagasse,0.0081,0.17,26.86,EG
GUN15_ORYSJ,40.0,4.0,Bagasse,0.1711,0.17,26.86,EG
GUN15_ORYSJ,40.0,5.0,Bagasse,0.1647,0.17,26.86,EG
GUN15_ORYSJ,40.0,6.0,Bagasse,0.129,0.17,26.86,EG
GUN15_ORYSJ,40.0,7.0,Bagasse,0.0749,0.17,26.86,EG
GUN15_ORYSJ,40.0,8.0,Bagasse,0.0265,0.17,26.86,EG
GUN15_ORYSJ,50.0,4.0,Bagasse,0.2192,0.17,26.86,EG
GUN15_ORYSJ,50.0,5.0,Bagasse,0.2122,0.17,26.86,EG
GUN15_ORYSJ,50.0,6.0,Bagasse,0.1722,0.17,26.86,EG
GUN15_ORYSJ,50.0,7.0,Bagasse,0.1084,0.17,26.86,EG
GUN15_ORYSJ,50.0,8.0,Bagasse,0.0438,0.17,26.86,EG
GUN15_ORYSJ,60.0,4.0,Bagasse,0.2148,0.17,26.86,EG
GUN15_ORYSJ,60.0,5.0,Bagasse,0.2079,0.17,26.86,EG
GUN15_ORYSJ,60.0,6.0,Bagasse,0.1683,0.17,26.86,EG
GUN15_ORYSJ,60.0,7.0,Bagasse,0.1052,0.17,26.86,EG
GUN15_ORYSJ,60.0,8.0,Bagasse,0.042,0.17,26.86,EG
GUN15_ORYSJ,70.0,4.0,Bagasse,0.1593,0.17,26.86,EG
GUN15_ORYSJ,70.0,5.0,Bagasse,0.1531,0.17,26.86,EG
GUN15_ORYSJ,70.0,6.0,Bagasse,0.1186,0.17,26.86,EG
GUN15_ORYSJ,70.0,7.0,Bagasse,0.0673,0.17,26.86,EG
GUN15_ORYSJ,70.0,8.0,Bagasse,0.0231,0.17,26.86,EG
GUN7_ORYSJ,30.0,4.0,Cellulose,0.1084,0.16,27.59,EG
GUN7_ORYSJ,30.0,5.0,Cellulose,0.1059,0.16,27.59,EG
GUN7_ORYSJ,30.0,6.0,Cellulose,0.0798,0.16,27.59,EG
GUN7_ORYSJ,30.0,7.0,Cellulose,0.0422,0.16,27.59,EG
GUN7_ORYSJ,30.0,8.0,Cellulose,0.0133,0.16,27.59,EG
GUN7_ORYSJ,40.0,4.0,Cellulose,0.1963,0.16,27.59,EG
GUN7_ORYSJ,40.0,5.0,Cellulose,0.193,0.16,27.59,EG
GUN7_ORYSJ,40.0,6.0,Cellulose,0.1575,0.16,27.59,EG
GUN7_ORYSJ,40.0,7.0,Cellulose,0.0989,0.16,27.59,EG
GUN7_ORYSJ,40.0,8.0,Cellulose,0.0398,0.16,27.59,EG
GUN7_ORYSJ,50.0,4.0,Cellulose,0.2441,0.16,27.59,EG
GUN7_ORYSJ,50.0,5.0,Cellulose,0.2404,0.16,27.59,EG
GUN7_ORYSJ,50.0,6.0,Cellulose,0.2017,0.16,27.59,EG
GUN7_ORYSJ,50.0,7.0,Cellulose,0.1353,0.16,27.59,EG
GUN7_ORYSJ,50.0,8.0,Cellulose,0.0614,0.16,27.59,EG
GUN7_ORYSJ,60.0,4.0,Cellulose,0.2367,0.16,27.59,EG
GUN7_ORYSJ,60.0,5.0,Cellulose,0.2331,0.16,27.59,EG
GUN7_ORYSJ,60.0,6.0,Cellulose,0.1949,0.16,27.59,EG
GUN7_ORYSJ,60.0,7.0,Cellulose,0.1295,0.16,27.59,EG
GUN7_ORYSJ,60.0,8.0,Cellulose,0.0577,0.16,27.59,EG
GUN7_ORYSJ,70.0,4.0,Cellulose,0.1762,0.16,27.59,EG
GUN7_ORYSJ,70.0,5.0,Cellulose,0.1729,0.16,27.59,EG
GUN7_ORYSJ,70.0,6.0,Cellulose,0.1391,0.16,27.59,EG
GUN7_ORYSJ,70.0,7.0,Cellulose,0.0845,0.16,27.59,EG
GUN7_ORYSJ,70.0,8.0,Cellulose,0.0322,0.16,27.59,EG
GUN7_ORYSJ,30.0,4.0,Xylan,0.0215,0.16,27.59,EG
GUN7_ORYSJ,30.0,5.0,Xylan,0.0207,0.16,27.59,EG
GUN7_ORYSJ,30.0,6.0,Xylan,0.0134,0.16,27.59,EG
GUN7_ORYSJ,30.0,7.0,Xylan,0.0056,0.16,27.59,EG
GUN7_ORYSJ,30.0,8.0,Xylan,0.0015,0.16,27.59,EG
GUN7_ORYSJ,40.0,4.0,Xylan,0.0588,0.16,27.59,EG
GUN7_ORYSJ,40.0,5.0,Xylan,0.0571,0.16,27.59,EG
GUN7_ORYSJ,40.0,6.0,Xylan,0.04,0.16,27.59,EG
GUN7_ORYSJ,40.0,7.0,Xylan,0.0186,0.16,27.59,EG
GUN7_ORYSJ,40.0,8.0,Xylan,0.0052,0.16,27.59,EG
GUN7_ORYSJ,50.0,4.0,Xylan,0.0865,0.16,27.59,EG
GUN7_ORYSJ,50.0,5.0,Xylan,0.0842,0.16,27.59,EG
GUN7_ORYSJ,50.0,6.0,Xylan,0.0617,0.16,27.59,EG
GUN7_ORYSJ,50.0,7.0,Xylan,0.0309,0.16,27.59,EG
GUN7_ORYSJ,50.0,8.0,Xylan,0.0092,0.16,27.59,EG
GUN7_ORYSJ,60.0,4.0,Xylan,0.0819,0.16,27.59,EG
GUN7_ORYSJ,60.0,5.0,Xylan,0.0798,0.16,27.59,EG
GUN7_ORYSJ,60.0,6.0,Xylan,0.0581,0.16,27.59,EG
GUN7_ORYSJ,60.0,7.0,Xylan,0.0287,0.16,27.59,EG
GUN7_ORYSJ,60.0,8.0,Xylan,0.0085,0.16,27.59,EG
GUN7_ORYSJ,70.0,4.0,Xylan,0.0486,0.16,27.59,EG
GUN7_ORYSJ,70.0,5.0,Xylan,0.0471,0.16,27.59,EG
GUN7_ORYSJ,70.0,6.0,Xylan,0.0324,0.16,27.59,EG
GUN7_ORYSJ,70.0,7.0,Xylan,0.0146,0.16,27.59,EG
GUN7_ORYSJ,70.0,8.0,Xylan,0.004,0.16,27.59,EG
GUN7_ORYSJ,30.0,4.0,Bagasse,0.0887,0.16,27.59,EG
GUN7_ORYSJ,30.0,5.0,Bagasse,0.0864,0.16,27.59,EG
GUN7_ORYSJ,30.0,6.0,Bagasse,0.0635,0.16,27.59,EG
GUN7_ORYSJ,30.0,7.0,Bagasse,0.032,0.16,27.59,EG
GUN7_ORYSJ,30.0,8.0,Bagasse,0.0096,0.16,27.59,EG
GUN7_ORYSJ,40.0,4.0,Bagasse,0.17,0.16,27.59,EG
GUN7_ORYSJ,40.0,5.0,Bagasse,0.1668,0.16,27.59,EG
GUN7_ORYSJ,40.0,6.0,Bagasse,0.1335,0.16,27.59,EG
GUN7_ORYSJ,40.0,7.0,Bagasse,0.0802,0.16,27.59,EG
GUN7_ORYSJ,40.0,8.0,Bagasse,0.03,0.16,27.59,EG
GUN7_ORYSJ,50.0,4.0,Bagasse,0.2155,0.16,27.59,EG
GUN7_ORYSJ,50.0,5.0,Bagasse,0.212,0.16,27.59,EG
GUN7_ORYSJ,50.0,6.0,Bagasse,0.1751,0.16,27.59,EG
GUN7_ORYSJ,50.0,7.0,Bagasse,0.1131,0.16,27.59,EG
GUN7_ORYSJ,50.0,8.0,Bagasse,0.0478,0.16,27.59,EG
GUN7_ORYSJ,60.0,4.0,Bagasse,0.2084,0.16,27.59,EG
GUN7_ORYSJ,60.0,5.0,Bagasse,0.205,0.16,27.59,EG
GUN7_ORYSJ,60.0,6.0,Bagasse,0.1686,0.16,27.59,EG
GUN7_ORYSJ,60.0,7.0,Bagasse,0.1078,0.16,27.59,EG
GUN7_ORYSJ,60.0,8.0,Bagasse,0.0447,0.16,27.59,EG
GUN7_ORYSJ,70.0,4.0,Bagasse,0.151,0.16,27.59,EG
GUN7_ORYSJ,70.0,5.0,Bagasse,0.148,0.16,27.59,EG
GUN7_ORYSJ,70.0,6.0,Bagasse,0.1166,0.16,27.59,EG
GUN7_ORYSJ,70.0,7.0,Bagasse,0.0676,0.16,27.59,EG
GUN7_ORYSJ,70.0,8.0,Bagasse,0.024,0.16,27.59,EG
GUN20_ORYSJ,30.0,4.0,Cellulose,0.1072,0.17,26.61,EG
GUN20_ORYSJ,30.0,5.0,Cellulose,0.0973,0.17,26.61,EG
GUN20_ORYSJ,30.0,6.0,Cellulose,0.0667,0.17,26.61,EG
GUN20_ORYSJ,30.0,7.0,Cellulose,0.0307,0.17,26.61,EG
GUN20_ORYSJ,30.0,8.0,Cellulose,0.0081,0.17,26.61,EG
GUN20_ORYSJ,40.0,4.0,Cellulose,0.1972,0.17,26.61,EG
GUN20_ORYSJ,40.0,5.0,Cellulose,0.1839,0.17,26.61,EG
GUN20_ORYSJ,40.0,6.0,Cellulose,0.1405,0.17,26.61,EG
GUN20_ORYSJ,40.0,7.0,Cellulose,0.0793,0.17,26.61,EG
GUN20_ORYSJ,40.0,8.0,Cellulose,0.0267,0.17,26.61,EG
GUN20_ORYSJ,50.0,4.0,Cellulose,0.2481,0.17,26.61,EG
GUN20_ORYSJ,50.0,5.0,Cellulose,0.2337,0.17,26.61,EG
GUN20_ORYSJ,50.0,6.0,Cellulose,0.1857,0.17,26.61,EG
GUN20_ORYSJ,50.0,7.0,Cellulose,0.1142,0.17,26.61,EG
GUN20_ORYSJ,50.0,8.0,Cellulose,0.0443,0.17,26.61,EG
GUN20_ORYSJ,60.0,4.0,Cellulose,0.2441,0.17,26.61,EG
GUN20_ORYSJ,60.0,5.0,Cellulose,0.2298,0.17,26.61,EG
GUN20_ORYSJ,60.0,6.0,Cellulose,0.1821,0.17,26.61,EG
GUN20_ORYSJ,60.0,7.0,Cellulose,0.1113,0.17,26.61,EG
GUN20_ORYSJ,60.0,8.0,Cellulose,0.0427,0.17,26.61,EG
GUN20_ORYSJ,70.0,4.0,Cellulose,0.1863,0.17,26.61,EG
GUN20_ORYSJ,70.0,5.0,Cellulose,0.1733,0.17,26.61,EG
GUN20_ORYSJ,70.0,6.0,Cellulose,0.1311,0.17,26.61,EG
GUN20_ORYSJ,70.0,7.0,Cellulose,0.0724,0.17,26.61,EG
GUN20_ORYSJ,70.0,8.0,Cellulose,0.0236,0.17,26.61,EG
GUN20_ORYSJ,30.0,4.0,Xylan,0.0214,0.17,26.61,EG
GUN20_ORYSJ,30.0,5.0,Xylan,0.0183,0.17,26.61,EG
GUN20_ORYSJ,30.0,6.0,Xylan,0.0105,0.17,26.61,EG
GUN20_ORYSJ,30.0,7.0,Xylan,0.0038,0.17,26.61,EG
GUN20_ORYSJ,30.0,8.0,Xylan,0.0009,0.17,26.61,EG
GUN20_ORYSJ,40.0,4.0,Xylan,0.0599,0.17,26.61,EG
GUN20_ORYSJ,40.0,5.0,Xylan,0.053,0.17,26.61,EG
GUN20_ORYSJ,40.0,6.0,Xylan,0.0333,0.17,26.61,EG
GUN20_ORYSJ,40.0,7.0,Xylan,0.0134,0.17,26.61,EG
GUN20_ORYSJ,40.0,8.0,Xylan,0.0032,0.17,26.61,EG
GUN20_ORYSJ,50.0,4.0,Xylan,0.0899,0.17,26.61,EG
GUN20_ORYSJ,50.0,5.0,Xylan,0.0809,0.17,26.61,EG
GUN20_ORYSJ,50.0,6.0,Xylan,0.0539,0.17,26.61,EG
GUN20_ORYSJ,50.0,7.0,Xylan,0.0236,0.17,26.61,EG
GUN20_ORYSJ,50.0,8.0,Xylan,0.006,0.17,26.61,EG
GUN20_ORYSJ,60.0,4.0,Xylan,0.0873,0.17,26.61,EG
GUN20_ORYSJ,60.0,5.0,Xylan,0.0785,0.17,26.61,EG
GUN20_ORYSJ,60.0,6.0,Xylan,0.0521,0.17,26.61,EG
GUN20_ORYSJ,60.0,7.0,Xylan,0.0227,0.17,26.61,EG
GUN20_ORYSJ,60.0,8.0,Xylan,0.0057,0.17,26.61,EG
GUN20_ORYSJ,70.0,4.0,Xylan,0.0542,0.17,26.61,EG
GUN20_ORYSJ,70.0,5.0,Xylan,0.0478,0.17,26.61,EG
GUN20_ORYSJ,70.0,6.0,Xylan,0.0297,0.17,26.61,EG
GUN20_ORYSJ,70.0,7.0,Xylan,0.0118,0.17,26.61,EG
GUN20_ORYSJ,70.0,8.0,Xylan,0.0028,0.17,26.61,EG
GUN20_ORYSJ,30.0,4.0,Bagasse,0.0878,0.17,26.61,EG
GUN20_ORYSJ,30.0,5.0,Bagasse,0.0789,0.17,26.61,EG
GUN20_ORYSJ,30.0,6.0,Bagasse,0.0524,0.17,26.61,EG
GUN20_ORYSJ,30.0,7.0,Bagasse,0.0229,0.17,26.61,EG
GUN20_ORYSJ,30.0,8.0,Bagasse,0.0058,0.17,26.61,EG
GUN20_ORYSJ,40.0,4.0,Bagasse,0.1709,0.17,26.61,EG
GUN20_ORYSJ,40.0,5.0,Bagasse,0.1584,0.17,26.61,EG
GUN20_ORYSJ,40.0,6.0,Bagasse,0.118,0.17,26.61,EG
GUN20_ORYSJ,40.0,7.0,Bagasse,0.0632,0.17,26.61,EG
GUN20_ORYSJ,40.0,8.0,Bagasse,0.0198,0.17,26.61,EG
GUN20_ORYSJ,50.0,4.0,Bagasse,0.2195,0.17,26.61,EG
GUN20_ORYSJ,50.0,5.0,Bagasse,0.2057,0.17,26.61,EG
GUN20_ORYSJ,50.0,6.0,Bagasse,0.1601,0.17,26.61,EG
GUN20_ORYSJ,50.0,7.0,Bagasse,0.094,0.17,26.61,EG
GUN20_ORYSJ,50.0,8.0,Bagasse,0.0337,0.17,26.61,EG
GUN20_ORYSJ,60.0,4.0,Bagasse,0.2157,0.17,26.61,EG
GUN20_ORYSJ,60.0,5.0,Bagasse,0.2019,0.17,26.61,EG
GUN20_ORYSJ,60.0,6.0,Bagasse,0.1567,0.17,26.61,EG
GUN20_ORYSJ,60.0,7.0,Bagasse,0.0915,0.17,26.61,EG
GUN20_ORYSJ,60.0,8.0,Bagasse,0.0324,0.17,26.61,EG
GUN20_ORYSJ,70.0,4.0,Bagasse,0.1606,0.17,26.61,EG
GUN20_ORYSJ,70.0,5.0,Bagasse,0.1485,0.17,26.61,EG
GUN20_ORYSJ,70.0,6.0,Bagasse,0.1094,0.17,26.61,EG
GUN20_ORYSJ,70.0,7.0,Bagasse,0.0573,0.17,26.61,EG
GUN20_ORYSJ,70.0,8.0,Bagasse,0.0174,0.17,26.61,EG
GUN12_ORYSJ,30.0,4.0,Cellulose,0.3228,10.75,27.54,EG
GUN12_ORYSJ,30.0,5.0,Cellulose,0.4089,10.75,27.54,EG
GUN12_ORYSJ,30.0,6.0,Cellulose,0.4555,10.75,27.54,EG
GUN12_ORYSJ,30.0,7.0,Cellulose,0.4598,10.75,27.54,EG
GUN12_ORYSJ,30.0,8.0,Cellulose,0.4215,10.75,27.54,EG
GUN12_ORYSJ,40.0,4.0,Cellulose,0.4443,10.75,27.54,EG
GUN12_ORYSJ,40.0,5.0,Cellulose,0.5351,10.75,27.54,EG
GUN12_ORYSJ,40.0,6.0,Cellulose,0.5834,10.75,27.54,EG
GUN12_ORYSJ,40.0,7.0,Cellulose,0.5878,10.75,27.54,EG
GUN12_ORYSJ,40.0,8.0,Cellulose,0.5482,10.75,27.54,EG
GUN12_ORYSJ,50.0,4.0,Cellulose,0.5035,10.75,27.54,EG
GUN12_ORYSJ,50.0,5.0,Cellulose,0.5955,10.75,27.54,EG
GUN12_ORYSJ,50.0,6.0,Cellulose,0.6443,10.75,27.54,EG
GUN12_ORYSJ,50.0,7.0,Cellulose,0.6487,10.75,27.54,EG
GUN12_ORYSJ,50.0,8.0,Cellulose,0.6088,10.75,27.54,EG
GUN12_ORYSJ,60.0,4.0,Cellulose,0.4953,10.75,27.54,EG
GUN12_ORYSJ,60.0,5.0,Cellulose,0.5873,10.75,27.54,EG
GUN12_ORYSJ,60.0,6.0,Cellulose,0.6359,10.75,27.54,EG
GUN12_ORYSJ,60.0,7.0,Cellulose,0.6404,10.75,27.54,EG
GUN12_ORYSJ,60.0,8.0,Cellulose,0.6005,10.75,27.54,EG
GUN12_ORYSJ,70.0,4.0,Cellulose,0.4205,10.75,27.54,EG
GUN12_ORYSJ,70.0,5.0,Cellulose,0.5105,10.75,27.54,EG
GUN12_ORYSJ,70.0,6.0,Cellulose,0.5586,10.75,27.54,EG
GUN12_ORYSJ,70.0,7.0,Cellulose,0.563,10.75,27.54,EG
GUN12_ORYSJ,70.0,8.0,Cellulose,0.5236,10.75,27.54,EG
GUN12_ORYSJ,30.0,4.0,Xylan,0.1382,10.75,27.54,EG
GUN12_ORYSJ,30.0,5.0,Xylan,0.2066,10.75,27.54,EG
GUN12_ORYSJ,30.0,6.0,Xylan,0.2463,10.75,27.54,EG
GUN12_ORYSJ,30.0,7.0,Xylan,0.25,10.75,27.54,EG
GUN12_ORYSJ,30.0,8.0,Xylan,0.2172,10.75,27.54,EG
GUN12_ORYSJ,40.0,4.0,Xylan,0.2366,10.75,27.54,EG
GUN12_ORYSJ,40.0,5.0,Xylan,0.3171,10.75,27.54,EG
GUN12_ORYSJ,40.0,6.0,Xylan,0.3615,10.75,27.54,EG
GUN12_ORYSJ,40.0,7.0,Xylan,0.3656,10.75,27.54,EG
GUN12_ORYSJ,40.0,8.0,Xylan,0.329,10.75,27.54,EG
GUN12_ORYSJ,50.0,4.0,Xylan,0.2886,10.75,27.54,EG
GUN12_ORYSJ,50.0,5.0,Xylan,0.3728,10.75,27.54,EG
GUN12_ORYSJ,50.0,6.0,Xylan,0.4186,10.75,27.54,EG
GUN12_ORYSJ,50.0,7.0,Xylan,0.4229,10.75,27.54,EG
GUN12_ORYSJ,50.0,8.0,Xylan,0.3852,10.75,27.54,EG
GUN12_ORYSJ,60.0,4.0,Xylan,0.2813,10.75,27.54,EG
GUN12_ORYSJ,60.0,5.0,Xylan,0.3651,10.75,27.54,EG
GUN12_ORYSJ,60.0,6.0,Xylan,0.4107,10.75,27.54,EG
GUN12_ORYSJ,60.0,7.0,Xylan,0.415,10.75,27.54,EG
GUN12_ORYSJ,60.0,8.0,Xylan,0.3774,10.75,27.54,EG
GUN12_ORYSJ,70.0,4.0,Xylan,0.2163,10.75,27.54,EG
GUN12_ORYSJ,70.0,5.0,Xylan,0.2949,10.75,27.54,EG
GUN12_ORYSJ,70.0,6.0,Xylan,0.3386,10.75,27.54,EG
GUN12_ORYSJ,70.0,7.0,Xylan,0.3426,10.75,27.54,EG
GUN12_ORYSJ,70.0,8.0,Xylan,0.3067,10.75,27.54,EG
GUN12_ORYSJ,30.0,4.0,Bagasse,0.2911,10.75,27.54,EG
GUN12_ORYSJ,30.0,5.0,Bagasse,0.3755,10.75,27.54,EG
GUN12_ORYSJ,30.0,6.0,Bagasse,0.4214,10.75,27.54,EG
GUN12_ORYSJ,30.0,7.0,Bagasse,0.4256,10.75,27.54,EG
GUN12_ORYSJ,30.0,8.0,Bagasse,0.3879,10.75,27.54,EG
GUN12_ORYSJ,40.0,4.0,Bagasse,0.4104,10.75,27.54,EG
GUN12_ORYSJ,40.0,5.0,Bagasse,0.5001,10.75,27.54,EG
GUN12_ORYSJ,40.0,6.0,Bagasse,0.5481,10.75,27.54,EG
GUN12_ORYSJ,40.0,7.0,Bagasse,0.5525,10.75,27.54,EG
GUN12_ORYSJ,40.0,8.0,Bagasse,0.5131,10.75,27.54,EG
GUN12_ORYSJ,50.0,4.0,Bagasse,0.4688,10.75,27.54,EG
GUN12_ORYSJ,50.0,5.0,Bagasse,0.5602,10.75,27.54,EG
GUN12_ORYSJ,50.0,6.0,Bagasse,0.6087,10.75,27.54,EG
GUN12_ORYSJ,50.0,7.0,Bagasse,0.6131,10.75,27.54,EG
GUN12_ORYSJ,50.0,8.0,Bagasse,0.5734,10.75,27.54,EG
GUN12_ORYSJ,60.0,4.0,Bagasse,0.4608,10.75,27.54,EG
GUN12_ORYSJ,60.0,5.0,Bagasse,0.5519,10.75,27.54,EG
GUN12_ORYSJ,60.0,6.0,Bagasse,0.6004,10.75,27.54,EG
GUN12_ORYSJ,60.0,7.0,Bagasse,0.6048,10.75,27.54,EG
GUN12_ORYSJ,60.0,8.0,Bagasse,0.5651,10.75,27.54,EG
GUN12_ORYSJ,70.0,4.0,Bagasse,0.3869,10.75,27.54,EG
GUN12_ORYSJ,70.0,5.0,Bagasse,0.4758,10.75,27.54,EG
GUN12_ORYSJ,70.0,6.0,Bagasse,0.5235,10.75,27.54,EG
GUN12_ORYSJ,70.0,7.0,Bagasse,0.5278,10.75,27.54,EG
GUN12_ORYSJ,70.0,8.0,Bagasse,0.4887,10.75,27.54,EG
GUN10_ORYSJ,30.0,4.0,Cellulose,0.3388,9.4,27.47,EG
GUN10_ORYSJ,30.0,5.0,Cellulose,0.4129,9.4,27.47,EG
GUN10_ORYSJ,30.0,6.0,Cellulose,0.4467,9.4,27.47,EG
GUN10_ORYSJ,30.0,7.0,Cellulose,0.4382,9.4,27.47,EG
GUN10_ORYSJ,30.0,8.0,Cellulose,0.3878,9.4,27.47,EG
GUN10_ORYSJ,40.0,4.0,Cellulose,0.4611,9.4,27.47,EG
GUN10_ORYSJ,40.0,5.0,Cellulose,0.539,9.4,27.47,EG
GUN10_ORYSJ,40.0,6.0,Cellulose,0.5741,9.4,27.47,EG
GUN10_ORYSJ,40.0,7.0,Cellulose,0.5653,9.4,27.47,EG
GUN10_ORYSJ,40.0,8.0,Cellulose,0.5129,9.4,27.47,EG
GUN10_ORYSJ,50.0,4.0,Cellulose,0.5205,9.4,27.47,EG
GUN10_ORYSJ,50.0,5.0,Cellulose,0.5995,9.4,27.47,EG
GUN10_ORYSJ,50.0,6.0,Cellulose,0.6349,9.4,27.47,EG
GUN10_ORYSJ,50.0,7.0,Cellulose,0.626,9.4,27.47,EG
GUN10_ORYSJ,50.0,8.0,Cellulose,0.573,9.4,27.47,EG
GUN10_ORYSJ,60.0,4.0,Cellulose,0.5123,9.4,27.47,EG
GUN10_ORYSJ,60.0,5.0,Cellulose,0.5912,9.4,27.47,EG
GUN10_ORYSJ,60.0,6.0,Cellulose,0.6266,9.4,27.47,EG
GUN10_ORYSJ,60.0,7.0,Cellulose,0.6177,9.4,27.47,EG
GUN10_ORYSJ,60.0,8.0,Cellulose,0.5648,9.4,27.47,EG
GUN10_ORYSJ,70.0,4.0,Cellulose,0.4372,9.4,27.47,EG
GUN10_ORYSJ,70.0,5.0,Cellulose,0.5145,9.4,27.47,EG
GUN10_ORYSJ,70.0,6.0,Cellulose,0.5494,9.4,27.47,EG
GUN10_ORYSJ,70.0,7.0,Cellulose,0.5407,9.4,27.47,EG
GUN10_ORYSJ,70.0,8.0,Cellulose,0.4885,9.4,27.47,EG
GUN10_ORYSJ,30.0,4.0,Xylan,0.1507,9.4,27.47,EG
GUN10_ORYSJ,30.0,5.0,Xylan,0.2104,9.4,27.47,EG
GUN10_ORYSJ,30.0,6.0,Xylan,0.2391,9.4,27.47,EG
GUN10_ORYSJ,30.0,7.0,Xylan,0.2318,9.4,27.47,EG
GUN10_ORYSJ,30.0,8.0,Xylan,0.1896,9.4,27.47,EG
GUN10_ORYSJ,40.0,4.0,Xylan,0.2516,9.4,27.47,EG
GUN10_ORYSJ,40.0,5.0,Xylan,0.321,9.4,27.47,EG
GUN10_ORYSJ,40.0,6.0,Xylan,0.3532,9.4,27.47,EG
GUN10_ORYSJ,40.0,7.0,Xylan,0.3451,9.4,27.47,EG
GUN10_ORYSJ,40.0,8.0,Xylan,0.2974,9.4,27.47,EG
GUN10_ORYSJ,50.0,4.0,Xylan,0.3042,9.4,27.47,EG
GUN10_ORYSJ,50.0,5.0,Xylan,0.3768,9.4,27.47,EG
GUN10_ORYSJ,50.0,6.0,Xylan,0.41,9.4,27.47,EG
GUN10_ORYSJ,50.0,7.0,Xylan,0.4017,9.4,27.47,EG
GUN10_ORYSJ,50.0,8.0,Xylan,0.3522,9.4,27.47,EG
GUN10_ORYSJ,60.0,4.0,Xylan,0.2969,9.4,27.47,EG
GUN10_ORYSJ,60.0,5.0,Xylan,0.369,9.4,27.47,EG
GUN10_ORYSJ,60.0,6.0,Xylan,0.4022,9.4,27.47,EG
GUN10_ORYSJ,60.0,7.0,Xylan,0.3938,9.4,27.47,EG
GUN10_ORYSJ,60.0,8.0,Xylan,0.3446,9.4,27.47,EG
GUN10_ORYSJ,70.0,4.0,Xylan,0.2309,9.4,27.47,EG
GUN10_ORYSJ,70.0,5.0,Xylan,0.2988,9.4,27.47,EG
GUN10_ORYSJ,70.0,6.0,Xylan,0.3305,9.4,27.47,EG
GUN10_ORYSJ,70.0,7.0,Xylan,0.3225,9.4,27.47,EG
GUN10_ORYSJ,70.0,8.0,Xylan,0.2756,9.4,27.47,EG
GUN10_ORYSJ,30.0,4.0,Bagasse,0.3068,9.4,27.47,EG
GUN10_ORYSJ,30.0,5.0,Bagasse,0.3795,9.4,27.47,EG
GUN10_ORYSJ,30.0,6.0,Bagasse,0.4128,9.4,27.47,EG
GUN10_ORYSJ,30.0,7.0,Bagasse,0.4044,9.4,27.47,EG
GUN10_ORYSJ,30.0,8.0,Bagasse,0.3549,9.4,27.47,EG
GUN10_ORYSJ,40.0,4.0,Bagasse,0.427,9.4,27.47,EG
GUN10_ORYSJ,40.0,5.0,Bagasse,0.5041,9.4,27.47,EG
GUN10_ORYSJ,40.0,6.0,Bagasse,0.5389,9.4,27.47,EG
GUN10_ORYSJ,40.0,7.0,Bagasse,0.5302,9.4,27.47,EG
GUN10_ORYSJ,40.0,8.0,Bagasse,0.4782,9.4,27.47,EG
GUN10_ORYSJ,50.0,4.0,Bagasse,0.4857,9.4,27.47,EG
GUN10_ORYSJ,50.0,5.0,Bagasse,0.5641,9.4,27.47,EG
GUN10_ORYSJ,50.0,6.0,Bagasse,0.5994,9.4,27.47,EG
GUN10_ORYSJ,50.0,7.0,Bagasse,0.5906,9.4,27.47,EG
GUN10_ORYSJ,50.0,8.0,Bagasse,0.5378,9.4,27.47,EG
GUN10_ORYSJ,60.0,4.0,Bagasse,0.4776,9.4,27.47,EG
GUN10_ORYSJ,60.0,5.0,Bagasse,0.5559,9.4,27.47,EG
GUN10_ORYSJ,60.0,6.0,Bagasse,0.5911,9.4,27.47,EG
GUN10_ORYSJ,60.0,7.0,Bagasse,0.5823,9.4,27.47,EG
GUN10_ORYSJ,60.0,8.0,Bagasse,0.5297,9.4,27.47,EG
GUN10_ORYSJ,70.0,4.0,Bagasse,0.4034,9.4,27.47,EG
GUN10_ORYSJ,70.0,5.0,Bagasse,0.4798,9.4,27.47,EG
GUN10_ORYSJ,70.0,6.0,Bagasse,0.5144,9.4,27.47,EG
GUN10_ORYSJ,70.0,7.0,Bagasse,0.5057,9.4,27.47,EG
GUN10_ORYSJ,70.0,8.0,Bagasse,0.4541,9.4,27.47,EG
GUN23_ARATH,30.0,4.0,Cellulose,0.3536,5.74,26.59,EG
GUN23_ARATH,30.0,5.0,Cellulose,0.3863,5.74,26.59,EG
GUN23_ARATH,30.0,6.0,Cellulose,0.3781,5.74,26.59,EG
GUN23_ARATH,30.0,7.0,Cellulose,0.3296,5.74,26.59,EG
GUN23_ARATH,30.0,8.0,Cellulose,0.2454,5.74,26.59,EG
GUN23_ARATH,40.0,4.0,Cellulose,0.4795,5.74,26.59,EG
GUN23_ARATH,40.0,5.0,Cellulose,0.5139,5.74,26.59,EG
GUN23_ARATH,40.0,6.0,Cellulose,0.5053,5.74,26.59,EG
